vintage,soc_version,area_title,occ_code,occ_title,o_group,tot_emp,emp_prse,loc_quotient,a_mean,a_median,mean_prse,emp_suppressed,source_file
2021,SOC 2018,"Richmond, VA",33-9011,Animal Control Workers,detailed,70.0,5.4,1.28,41540.0,40040.0,0.7,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",33-9032,Security Guards,detailed,4000.0,2.1,0.86,33270.0,30080.0,0.9,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",33-9091,Crossing Guards and Flaggers,detailed,420.0,26.1,1.17,33550.0,29220.0,9.0,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",detailed,630.0,18.1,1.26,23890.0,22450.0,3.7,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",33-9093,Transportation Security Screeners,detailed,140.0,0.5,0.66,42800.0,42560.0,0.2,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",33-9094,School Bus Monitors,detailed,300.0,1.1,1.23,25480.0,24900.0,0.6,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",33-9099,"Protective Service Workers, All Other",detailed,360.0,2.4,0.83,37400.0,36330.0,0.9,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",35-0000,Food Preparation and Serving Related Occupations,major,45210.0,1.7,0.92,27120.0,23650.0,1.2,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",35-1011,Chefs and Head Cooks,detailed,290.0,19.6,0.51,57870.0,52880.0,5.4,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",35-1012,First-Line Supervisors of Food Preparation and Serving Workers,detailed,5390.0,8.1,1.18,35690.0,30960.0,2.6,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",35-2011,"Cooks, Fast Food",detailed,1330.0,34.1,0.4,23620.0,22920.0,2.3,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",35-2012,"Cooks, Institution and Cafeteria",detailed,1220.0,6.5,0.71,31430.0,30440.0,1.3,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",35-2014,"Cooks, Restaurant",detailed,4100.0,6.0,0.79,28030.0,28630.0,1.9,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",35-2015,"Cooks, Short Order",detailed,310.0,31.9,0.56,26680.0,24910.0,4.0,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",35-2019,"Cooks, All Other",detailed,,,,29550.0,25800.0,10.8,**,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",35-2021,Food Preparation Workers,detailed,2320.0,13.7,0.68,26680.0,25100.0,1.8,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",35-3011,Bartenders,detailed,1290.0,15.0,0.61,32070.0,29120.0,7.0,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",35-3023,Fast Food and Counter Workers,detailed,16930.0,5.5,1.25,23490.0,22920.0,1.0,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",35-3031,Waiters and Waitresses,detailed,6410.0,5.0,0.81,28810.0,23500.0,4.4,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",35-3041,"Food Servers, Nonrestaurant",detailed,1010.0,8.4,0.95,26630.0,24740.0,1.6,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,detailed,1160.0,15.1,0.79,23710.0,22880.0,2.0,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",35-9021,Dishwashers,detailed,1750.0,8.6,1.06,24410.0,23690.0,1.7,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",detailed,1540.0,11.2,1.08,24080.0,22700.0,2.3,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",35-9099,"Food Preparation and Serving Related Workers, All Other",detailed,90.0,24.2,0.26,23540.0,23460.0,1.6,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,18060.0,1.3,1.0,30070.0,28780.0,1.0,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,730.0,6.5,1.09,39790.0,37230.0,2.8,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",detailed,740.0,10.4,1.46,53460.0,48980.0,7.3,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,8760.0,2.8,0.98,27450.0,27080.0,1.2,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",37-2012,Maids and Housekeeping Cleaners,detailed,3050.0,7.0,0.96,25610.0,23680.0,0.9,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",37-2021,Pest Control Workers,detailed,390.0,6.2,1.05,40820.0,38380.0,2.4,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",37-3011,Landscaping and Groundskeeping Workers,detailed,4060.0,4.6,1.04,31200.0,29960.0,1.5,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",37-3013,Tree Trimmers and Pruners,detailed,220.0,49.0,1.19,41480.0,38620.0,5.4,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",39-0000,Personal Care and Service Occupations,major,11960.0,2.8,1.06,31450.0,28200.0,1.9,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",39-1014,"First-Line Supervisors of Entertainment and Recreation Workers, Except Gambling Services",detailed,470.0,8.1,1.61,40020.0,38070.0,3.4,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",39-1022,First-Line Supervisors of Personal Service Workers,detailed,520.0,14.3,1.17,42810.0,39570.0,4.2,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",39-2011,Animal Trainers,detailed,60.0,34.7,0.84,44320.0,45580.0,8.3,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",39-2021,Animal Caretakers,detailed,1090.0,6.3,1.1,26730.0,23840.0,2.3,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",39-3031,"Ushers, Lobby Attendants, and Ticket Takers",detailed,170.0,10.0,0.73,22620.0,20180.0,1.4,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",39-3091,Amusement and Recreation Attendants,detailed,1610.0,8.5,1.4,25050.0,19780.0,5.4,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",detailed,,,,24730.0,22490.0,9.4,**,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",39-4021,Funeral Attendants,detailed,220.0,5.6,1.56,30660.0,30340.0,2.0,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",39-4031,"Morticians, Undertakers, and Funeral Arrangers",detailed,100.0,7.0,0.95,56840.0,50420.0,3.5,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",39-5012,"Hairdressers, Hairstylists, and Cosmetologists",detailed,1420.0,6.7,1.14,36600.0,30130.0,8.6,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",39-5092,Manicurists and Pedicurists,detailed,530.0,9.2,1.0,29950.0,29300.0,5.0,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",39-5094,Skincare Specialists,detailed,170.0,24.9,0.77,36420.0,30730.0,9.0,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",39-6012,Concierges,detailed,230.0,22.3,1.56,28240.0,25680.0,3.5,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",39-7010,Tour and Travel Guides,detailed,100.0,13.7,0.75,30160.0,23690.0,7.9,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",39-9011,Childcare Workers,detailed,1640.0,11.9,0.85,24560.0,23240.0,3.4,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",39-9031,Exercise Trainers and Group Fitness Instructors,detailed,1430.0,7.6,1.47,37730.0,38940.0,3.2,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",39-9032,Recreation Workers,detailed,1100.0,6.0,0.95,31200.0,28560.0,2.7,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",39-9041,Residential Advisors,detailed,650.0,13.4,1.6,32720.0,30150.0,2.5,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",39-9099,"Personal Care and Service Workers, All Other",detailed,190.0,45.6,0.6,25850.0,24000.0,8.6,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",41-0000,Sales and Related Occupations,major,61600.0,1.3,1.06,44180.0,29650.0,1.2,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",41-1011,First-Line Supervisors of Retail Sales Workers,detailed,5110.0,4.1,1.02,47880.0,39470.0,1.9,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",41-1012,First-Line Supervisors of Non-Retail Sales Workers,detailed,1340.0,6.6,1.26,103070.0,82580.0,4.1,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",41-2011,Cashiers,detailed,14330.0,3.2,0.99,24460.0,23290.0,0.6,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",41-2021,Counter and Rental Clerks,detailed,2270.0,6.9,1.4,39020.0,37540.0,2.1,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",41-2022,Parts Salespersons,detailed,1340.0,6.8,1.15,33920.0,30300.0,2.2,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",41-2031,Retail Salespersons,detailed,18770.0,1.3,1.16,28800.0,23960.0,0.9,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",41-3011,Advertising Sales Agents,detailed,280.0,11.5,0.65,59410.0,48720.0,7.3,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",41-3021,Insurance Sales Agents,detailed,2100.0,8.6,1.13,79550.0,59570.0,12.2,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",41-3031,"Securities, Commodities, and Financial Services Sales Agents",detailed,2160.0,9.1,1.16,82690.0,65260.0,4.1,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",41-3041,Travel Agents,detailed,100.0,13.0,0.59,39160.0,38340.0,4.4,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",detailed,4650.0,4.3,1.03,73990.0,61150.0,3.5,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,550.0,17.7,0.47,99210.0,82600.0,6.8,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,5280.0,3.8,0.97,71790.0,61790.0,2.3,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",41-9011,Demonstrators and Product Promoters,detailed,170.0,17.2,0.96,36070.0,34690.0,3.9,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",41-9021,Real Estate Brokers,detailed,,,,60410.0,47230.0,14.4,**,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",41-9022,Real Estate Sales Agents,detailed,1200.0,10.3,1.56,64210.0,59770.0,9.6,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",41-9031,Sales Engineers,detailed,150.0,14.0,0.59,115010.0,104410.0,11.3,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",41-9041,Telemarketers,detailed,540.0,17.2,1.08,33530.0,29790.0,1.8,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",41-9099,"Sales and Related Workers, All Other",detailed,870.0,6.7,0.84,31840.0,28560.0,3.1,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",43-0000,Office and Administrative Support Occupations,major,81870.0,0.9,1.02,41540.0,38010.0,0.3,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",43-1011,First-Line Supervisors of Office and Administrative Support Workers,detailed,7370.0,1.8,1.17,61460.0,60300.0,1.0,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",43-2011,"Switchboard Operators, Including Answering Service",detailed,90.0,18.2,0.42,30760.0,29270.0,3.0,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",43-3011,Bill and Account Collectors,detailed,1400.0,12.8,1.5,40050.0,38050.0,5.8,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",43-3021,Billing and Posting Clerks,detailed,1450.0,11.9,0.77,40520.0,38050.0,1.3,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,7380.0,2.2,1.12,43540.0,40550.0,0.7,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",43-3051,Payroll and Timekeeping Clerks,detailed,630.0,4.3,0.96,46420.0,46910.0,1.3,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",43-3061,Procurement Clerks,detailed,280.0,4.0,1.04,46240.0,46700.0,0.9,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",43-3071,Tellers,detailed,1260.0,9.0,0.79,37190.0,37280.0,2.0,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",43-3099,"Financial Clerks, All Other",detailed,390.0,12.9,2.91,44520.0,37560.0,3.1,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",43-4011,Brokerage Clerks,detailed,300.0,19.9,1.7,49050.0,48400.0,3.3,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",43-4021,Correspondence Clerks,detailed,30.0,28.3,1.03,44350.0,37260.0,2.4,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",43-4031,"Court, Municipal, and License Clerks",detailed,520.0,1.3,0.79,37120.0,36750.0,0.2,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",43-4041,"Credit Authorizers, Checkers, and Clerks",detailed,70.0,12.4,1.01,47380.0,46680.0,2.5,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",43-4051,Customer Service Representatives,detailed,13560.0,2.2,1.11,36410.0,36330.0,0.6,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",43-4061,"Eligibility Interviewers, Government Programs",detailed,740.0,5.2,1.12,44100.0,40660.0,0.8,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",43-4071,File Clerks,detailed,220.0,9.1,0.59,32080.0,30450.0,3.4,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",43-4111,"Interviewers, Except Eligibility and Loan",detailed,1010.0,8.0,1.36,35370.0,36590.0,1.3,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",43-4121,"Library Assistants, Clerical",detailed,490.0,2.9,1.43,32360.0,30000.0,0.3,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",43-4131,Loan Interviewers and Clerks,detailed,1340.0,5.6,1.29,45190.0,47530.0,2.0,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",43-4141,New Accounts Clerks,detailed,80.0,41.2,0.46,40400.0,37740.0,6.3,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",43-4151,Order Clerks,detailed,280.0,13.7,0.48,38810.0,37250.0,3.5,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",detailed,450.0,4.2,1.0,43900.0,44160.0,1.1,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",43-4171,Receptionists and Information Clerks,detailed,4650.0,4.3,1.08,31440.0,29640.0,1.6,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,detailed,130.0,11.6,0.3,43110.0,37610.0,2.5,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",43-4199,"Information and Record Clerks, All Other",detailed,990.0,1.3,1.46,47420.0,46960.0,0.5,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",43-5011,Cargo and Freight Agents,detailed,360.0,13.2,0.96,46580.0,40390.0,3.2,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",43-5021,Couriers and Messengers,detailed,430.0,35.6,1.43,29940.0,29020.0,4.0,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",43-5031,Public Safety Telecommunicators,detailed,440.0,2.9,1.05,43390.0,41030.0,0.5,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",43-5032,"Dispatchers, Except Police, Fire, and Ambulance",detailed,1060.0,5.2,1.25,44020.0,46960.0,2.0,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",43-5041,"Meter Readers, Utilities",detailed,60.0,12.6,0.58,39250.0,36330.0,8.5,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",43-5051,Postal Service Clerks,detailed,300.0,0.0,0.86,53070.0,52270.0,0.0,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",43-5052,Postal Service Mail Carriers,detailed,1290.0,0.0,0.87,54280.0,51980.0,0.0,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",detailed,940.0,0.0,1.91,50120.0,47090.0,0.0,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",43-5061,"Production, Planning, and Expediting Clerks",detailed,1410.0,4.1,0.88,49440.0,47460.0,1.0,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",43-5071,"Shipping, Receiving, and Inventory Clerks",detailed,2580.0,4.1,0.74,37420.0,36890.0,1.1,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",detailed,300.0,6.8,1.24,42940.0,47700.0,1.6,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",43-6011,Executive Secretaries and Executive Administrative Assistants,detailed,2090.0,3.1,1.02,60910.0,60670.0,1.0,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",43-6012,Legal Secretaries and Administrative Assistants,detailed,740.0,20.7,1.09,45990.0,47260.0,5.8,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",43-6013,Medical Secretaries and Administrative Assistants,detailed,2010.0,10.0,0.7,38700.0,37270.0,1.6,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,5270.0,3.9,0.66,39100.0,37590.0,1.0,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",43-9021,Data Entry Keyers,detailed,460.0,12.2,0.72,34770.0,31640.0,3.0,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",43-9022,Word Processors and Typists,detailed,90.0,43.4,0.48,36810.0,36940.0,7.2,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",43-9041,Insurance Claims and Policy Processing Clerks,detailed,1550.0,11.3,1.62,42120.0,39210.0,4.2,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",detailed,560.0,15.9,1.84,27700.0,23860.0,3.3,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",43-9061,"Office Clerks, General",detailed,12170.0,1.8,1.08,35880.0,36150.0,0.6,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",43-9071,"Office Machine Operators, Except Computer",detailed,140.0,25.0,0.97,34120.0,31630.0,3.4,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",43-9081,Proofreaders and Copy Markers,detailed,60.0,35.8,2.43,43630.0,46800.0,3.6,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",43-9199,"Office and Administrative Support Workers, All Other",detailed,1520.0,2.2,2.36,40710.0,38680.0,1.9,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",45-0000,"Farming, Fishing, and Forestry Occupations",major,750.0,8.5,0.38,36530.0,34320.0,2.6,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",detailed,110.0,8.4,1.0,47620.0,43490.0,2.3,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",45-2011,Agricultural Inspectors,detailed,110.0,5.5,1.76,34970.0,32470.0,1.5,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",45-2041,"Graders and Sorters, Agricultural Products",detailed,40.0,5.9,0.33,30650.0,29270.0,1.2,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",detailed,230.0,16.7,0.19,29410.0,27250.0,3.6,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",detailed,60.0,49.0,0.39,33570.0,30260.0,12.0,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",45-4022,Logging Equipment Operators,detailed,110.0,6.3,1.01,44520.0,37400.0,4.9,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",47-0000,Construction and Extraction Occupations,major,28530.0,1.4,1.11,48210.0,46740.0,0.8,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,detailed,3940.0,4.8,1.35,67050.0,63010.0,1.3,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",47-2011,Boilermakers,detailed,50.0,33.0,0.85,48980.0,48410.0,13.5,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",47-2021,Brickmasons and Blockmasons,detailed,520.0,12.0,2.11,48270.0,49630.0,2.2,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",47-2031,Carpenters,detailed,2560.0,6.0,0.88,44110.0,44130.0,1.7,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",47-2044,Tile and Stone Setters,detailed,100.0,20.9,0.55,45730.0,46740.0,4.9,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",47-2051,Cement Masons and Concrete Finishers,detailed,760.0,10.3,0.93,43310.0,39610.0,2.0,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",47-2061,Construction Laborers,detailed,3880.0,5.6,0.91,34310.0,31050.0,1.0,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",47-2071,"Paving, Surfacing, and Tamping Equipment Operators",detailed,370.0,15.5,1.91,44930.0,46740.0,10.8,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",47-2073,Operating Engineers and Other Construction Equipment Operators,detailed,2210.0,5.9,1.25,46810.0,47060.0,1.7,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",47-2081,Drywall and Ceiling Tile Installers,detailed,410.0,17.1,0.97,41620.0,40760.0,4.5,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",47-2111,Electricians,detailed,3610.0,5.5,1.27,56710.0,50390.0,2.0,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",47-2121,Glaziers,detailed,150.0,23.3,0.66,45650.0,48060.0,3.7,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",47-2132,"Insulation Workers, Mechanical",detailed,570.0,12.8,4.64,42210.0,38450.0,1.1,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",47-2141,"Painters, Construction and Maintenance",detailed,970.0,5.2,1.03,41250.0,38240.0,2.1,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",47-2151,Pipelayers,detailed,250.0,17.5,1.7,43510.0,40140.0,5.2,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",47-2152,"Plumbers, Pipefitters, and Steamfitters",detailed,2210.0,10.5,1.21,52340.0,48940.0,4.5,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",47-2181,Roofers,detailed,400.0,11.0,0.7,44400.0,40360.0,2.6,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",47-2211,Sheet Metal Workers,detailed,290.0,17.3,0.54,50010.0,49220.0,2.2,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",47-2221,Structural Iron and Steel Workers,detailed,330.0,17.9,1.08,47620.0,47230.0,2.7,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",47-3011,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",detailed,170.0,14.8,2.1,35170.0,31710.0,4.6,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",47-3012,Helpers--Carpenters,detailed,300.0,32.8,2.45,34280.0,30430.0,4.4,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",47-3013,Helpers--Electricians,detailed,810.0,14.2,2.56,33810.0,30870.0,2.4,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",detailed,370.0,14.8,1.82,41840.0,30850.0,17.8,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",47-3016,Helpers--Roofers,detailed,80.0,24.5,2.57,31810.0,30950.0,4.2,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",47-3019,"Helpers, Construction Trades, All Other",detailed,110.0,21.7,0.89,34300.0,36590.0,2.8,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",47-4011,Construction and Building Inspectors,detailed,670.0,10.4,1.3,58120.0,60040.0,1.7,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",47-4021,Elevator and Escalator Installers and Repairers,detailed,220.0,27.5,2.25,71450.0,63660.0,10.6,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",47-4041,Hazardous Materials Removal Workers,detailed,430.0,31.7,2.21,38820.0,37840.0,4.3,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",47-4051,Highway Maintenance Workers,detailed,600.0,6.1,0.96,38950.0,38180.0,0.7,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",47-4071,Septic Tank Servicers and Sewer Pipe Cleaners,detailed,100.0,19.3,0.77,42030.0,37500.0,5.4,,MSA_M2021_dl.xlsx
